windy,"多風的,長篇累牘的,夸夸其談的類長篇累牘的不是簡明的迂腐的不是創新的"
witty,"形容詞,機智的,說話風趣的"
wizen,"記,英明的,明智的,明智都藏到,裡面了,所以,凋謝枯萎的,反,興旺繁榮,盛開的,凋謝的,枯萎的"
women,"女人,複數"
words,"某人說的,話"
wordy,"文字的,口頭的,多言的"
works,"準備中,計畫中"
world,"世界,地球,宇宙,萬物,世人,人間,領域,世事,世故,社會生活,大量"
worse,"更壞的事,更惡劣的事,敗北,更壞的,更惡劣的,更壞地,更惡劣地"
worst,"最壞,最壞的時候,最壞的,最惡劣的,最不利的,最壞,最糟"
worth,"值得的,費用,值多少錢,價格,東西"
would,"的過去式,願,要,常常,大概,將要,會"
wrest,"扭,擰,奪取,猛扭,歪曲,曲解,費力取得"
wrist,"手腕,腕關節"
write,"寫,寫滿,寫信給,寫,寫字,寫信,寫作,作曲書寫器,書寫,著述"
wrong,"錯誤的,不正確的,不正常的,不好的,不道德的,邪惡的,錯誤地,不正確"
yacht,"游艇,快艇,輕舟,駕游艇,乘游艇"
years,"年,複數"
yeast,"記,東方的,像東方的太陽一樣升起,發酵的感覺,酵母,能夠發酵成碳水化合物,騷動,類,細菌造成腐爛酵母造成發酵,酵母,發酵粉"
yield,"生產量,投資收益,生產,給予,同意,被迫放棄,放縱,出產,屈服,投降"
yokel,"記,牛軛,用牛軛的人,鄉巴佬,讀游寇,鄉巴佬,鄉巴佬,類,鄉下人不會世故懦夫不會有勇氣,庄稼漢,鄉下人"
young,"年輕的,青春時期的,像青年的,朝氣蓬勃年輕的人,幼畜"
zesty,"有活力的,興致高的"
abject,"無精打采的,地位,身份悲慘,淒涼的,卑微的,討好的"
abrade,"磨蝕,磨損,因摩擦而破損或擦傷,侵蝕,根去掉,擦摩擦掉磨損參,有研磨作用的,粗糙的,粗暴的,類被磨損因為摩擦被蒸發因為熱被弄乾因為脫水反,增大,使,數量,程度等,減少,減輕,除去,緩和,打折扣,數量,程度等,減少,減輕,失效,緩和,法令等,被廢除"
abroad,"到國外,在海外,到處"
absent,"缺席的,不在的,缺乏的,漫不經心的,缺席"
absorb,"動詞,吸收,液體,氣體,光,聲等"
absurd,"不合理的,荒謬的,可笑的,愚蠢的"
accept,"接受,相信,承兌,同意,承兌"
access,"通路,訪問,入門,存取,接近"
accord,"一致,符合,和諧,協調,給予,使一致,自願,主動"
accost,"貿然上前和人攀談,勾引,用一種挑舋,敵對或有性暗示的方式走近或談話,特指妓女拉客,例,一個女孩上來與他搭訕類搭訕是一種強行接近強求是一種強行尋求贊揚贊揚,使適應新環境,使服水土,服水土,適應"
acquit,"宣判無罪,表現,完成,履行,清償,解除"
across,"穿過,橫穿,越過,橫跨,與,交叉,遍及交叉,十字架"
acting,"形容詞,代理的,臨時的,裝腔作勢的,名詞,演戲,演技,假裝"
action,"動作,作用,戰鬥控告,行為,訴訟"
active,"活動的活躍的,積極的,有效的,主動的,活性的,現行的,現役的"
actors,"男演員,演員"
actual,NotFoundAnyMeanings
acuity,"聽力,視力,思維等的靈敏度,敏銳,疲勞也會影響視力的靈敏度"
ad-lib,"臨時穿插,信口說出,即興講演"
addict,"沉迷於,的人,對,上癮的人"
adding,"加入,增加"
adjust,"調整,使適應於,校準,調整,適應於,校準"
admire,"贊美,欽佩,喜歡,愛慕"
adopts,"採取,採納,吸收"
advent,"來到,來臨,耶穌降臨時"
advert,"引起注意,提到,廣告"
advice,"勸告,忠告,指教,建議,意見"
advise,"勸告,通知,與,商量,建議,提意見,商量"
aerate,"記氣,表示動作充氣,充氣,讓空氣進入,特指用二氧化碳充氣于液體,比如雪碧和可樂,向血液等,供氧,使組織暴露于氧氣中,如通過呼吸充氧于血液,例,他用一種有說服力的口語體使他的文章顯得生動,血液在肺中與氧結合,使暴露于空氣中,使充滿氣體"
aerial,"航空的,生活在空氣中的,空氣的,高聳的,天線"
affect,"影響,妨害,感動,感染,感動,假裝,冒充,常去"
agenda,"內心的想法,企圖,不做,議程,解"
aining,癌寧
alcove,"記,洞凹室,凹室,凹進處,與一個房間相連或形成房間的一部分,例,衣帽間,根,拱頂拱入凹入,區,范指各種凹處,如牆壁,海岸線和山脈的凹進處,特指壁龕,放雕像,花瓶等的牆壁凹處,類,凹室是一種壁凹圓屋頂是一種屋頂,凹室,壁櫥,古涼亭,避暑別墅"
alkali,"記這個單詞很難在中英文之間建立聯系發音有點兒象,可憐,這與,鹼,有關系呀但是我發現一般撿,鹼,來的孩子都比較可憐只能這麼記了,鹼,例,抗鹼的,耐鹼的,化鹼,鹼性的"
allege,"斷言,聲稱,指控,主張,陳述,為,辯護,是,理由"
allele,"等位基因,基因等位"
allude,"暗指,扮演,演某齣戲暗指"
allure,"引誘,吸引魅力,誘惑力,引誘"
ambush,"動詞,埋伏下,伏擊,名詞,埋伏,伏擊"
amends,"修訂,改善,的第三人稱單數現在式,名,賠罪,賠償"
amount,"總數,總額,數量,合計,總共達"
amulet,"記一塊,拼木,讓一塊木頭讓你避邪尤其是桃木桃木是可以避邪的,大家在出游的時候就可以買到桃木做的寶劍,斧頭和佛珠等避邪物,護身符,尤指套在脖子上的用以避開邪惡和傷害的縫製物,類,辟邪物用來避免邪惡頭盔用來避免傷害,護身符"
anchor,"鐵錨,停泊,拋錨,用錨系住,它是指在超文本中當前選取的部分,可以是字,字串或是一個內嵌式圖形"
anemia,"記非,無,血,病無血病貧血,貧血,貧血症,血液中含氧成分的缺失,比如血紅蛋白和紅血球,反,貧血的,強壯的,矍鑠的,貧血,貧血症"
animal,"動物,生命,精神"
animus,"敵意,憎恨"
annoys,"惹惱,使生氣,使煩惱"
answer,"答案,回答,答辯,回答,符合,適應,響應,回答,負責,成功,符合"
anthem,"國歌,校歌,頌歌"
apathy,"冷漠,指對有普遍重要性或吸引力的事情缺乏興趣或關心,例,他不思飲食,對,冷淡,反,熱情"
apiary,"記一個,拼屁,場所養屁股上有一個針的動物的場所蜂房,養蜂場,蜂房,尤指為釀蜜而養蜂的場所,例,他有一個養蜂場,根蜂,場所養蜂場參考,大型鳥舍,類,蜂房養蜜蜂籠子養寵物,養蜂場,蜂房"
aplomb,"沉著,泰然,垂直,法文垂直"
appeal,"呼籲,要求,訴,求助,上訴,有吸引力呼籲,要求,吸引力"
appear,"出現,出場,出席,露面,似乎,好像,顯得"
arable,"記阿拉伯,拼樂阿拉伯人樂了因為見到了沙漠中的綠洲所謂綠洲就是可耕的,適合種植的地方,可耕的,適合種植的,根耕種,能,的能耕種的,可耕的,適于耕種的"
arcade,"拱廊,長廊式商場,騎樓,大型電玩遊樂場"
arctic,"形容詞,北極的,北極區的,名詞,北極地帶,北極圈"
armada,"艦隊,例,大機群,根武裝,參,艦隊,裝甲,盔甲,軍械庫,類,艦隊由船只組成一隊連續射擊由射彈組成一串,艦隊"
armory,"軍械庫,兵工廠,類,食品儲藏室儲藏食品軍火庫儲藏軍需品武器,紋章,紋章學,兵工廠,軍械庫"
around,"在,周圍,在,各處,大約,在周圍,在附近,各處"
arouse,"喚醒,喚起,鼓勵,引起,睡醒"
arrant,"彻头彻尾的,极端的,臭名昭著的,声名狼藉的"
arroyo,"記讀好肉呦我說,你這人兒背詞兒咋就那么肉呢意思就是你背詞兒太慢了如果一條河的流速肉到一定的程度,我們就叫它小溪,如果肉到斷流的程度,我們就叫它旱谷或干涸的溝壑,旱谷,干涸的溝壑,被斷斷續續的河水斷開的山谷,小溪,類,小洞穴對巨洞小河對海峽,乾枯的河床,峽谷,小河"
artery,"名詞,動脈,要道"
artful,"記憶不要翻成藝術的這叫狡猾的其實他們之間是有關係的因為藝術家總留著大胡子,意欲掩蓋真實身份,掩蓋狡猾的,奸詐的一面,學藝術的千萬別來算賬,背單字嘛,狡滑的,能巧妙實現目的,尤指使用狡詐和詐騙手段,巧妙的,展示藝術或技巧的,參,狡猾,欺詐,巧妙的,狡猾的"
ascent,"上升,地位,聲望等的,提高,攀登,上坡路"
askew ,NotFoundAnyMeanings
asleep,"睡熟了的,麻木的,熟睡地"
aspect,"方面面貌,外表方向,朝向"
aspire,"熱望,嚮往,懷有大志"
assail,"攻擊,猛烈打擊,襲擊或用語言攻擊,如嘲笑或責罵,根,跳跳上去打猛攻,一再,帆一再揚帆起航向前攻,禁欲者,苦行修道者,修道的,苦行的"
assert,"主張,硬說,斷言,堅持"
assess,"評價,評估,評判,評定,徵收,課"
assign,"賦值命令將驅動器符重指向第二個驅動器符,分配,指派"
assist,"援助,幫助,援助,幫忙援助,幫助"
assume,"假定,設想,認為,採取,呈現,承擔"
asthma,"記,讀愛死馬因為得了哮喘,讀阿詩瑪一種香煙容易引起哮喘,氣喘,病,一種長期的呼吸系統疾病,由過敏引起,特征是呼吸劇烈及咳嗽等的突然複發,醫哮喘"
astray,"形容詞,迷路的,離開正道的,副詞,迷路,離開正道"
asylum,"名詞,收容院,避難所,政治庇護"
atonal,"記無,非,聲音無聲的無調的,無調的,缺乏中心旋律或主旋律的,參,單調的,單調,聲調學,無調的"
attach,"使,附屬於,把,附加在,系上,縛上,使依附"
attack,"攻擊,進攻,非難,抨擊,投入,著手,攻擊攻擊,非難"
attain,"尤指經過長期的努力而,贏得,獲得"
attest,"証明,作証,為,作証"
attune,"記一再,音調調音,為樂器,調音,使協調,例,與市場需求不協調的工業,為樂器,調音,使合調,使相合"
augury,"記提高顯露出來征兆,預言,征兆,占卜,例,惡兆,類,崇拜用祭品預測用占卜,預言表象,占兆,占卜,預言"
august,"令人敬畏的,威嚴的,八月,略作"
aviary,"記鳥,飛,場所鳥舍,大鳥舍,用來飼養並觀賞鳥,參,航空,女飛行員,類,植物園有樹觀賞鳥舍有鳥觀賞,動物園的,大型鳥舍,鳥類飼養場"
avowal,"公開宣布,聲明,告白"
awning,"遮陽,雨蓬,由粗帆布或塑料製成,用于鋪面,窗或門的上面,類,遮陽蓬用來擋陽光雨傘用來擋雨,遮陽篷,雨篷"
babble,"說傻話,說胡話,無根據地談話,呀呀學語,說話含糊不清,例,他在不停地說胡話類胡說和說傻笑和笑胡寫和寫"
badger,"獾,獾皮毛,迫使,某人吐露實話,誘使,某人暴露自己"
ballad,"民歌,歌謠,敘事歌,流行歌曲,情歌"
ballot,"投票,投票用紙,抽簽,不記名投票,抽簽,投票選出,拉選票"
banish,"放逐,被官方法令強迫離開某國或某地,例,把某人流放國外根禁止禁止回國流放可以讓你,消失,類驅逐從住處趕出流放從國家趕出"
bar--0,"條,棒,常用作柵欄,扣栓物,橫木,酒吧間,柵,障礙物,禁止,阻擋,妨礙,把門關住,除,之外,律師業"
barely,"赤裸裸地,無遮蔽地,僅僅,勉強,幾乎沒有"
barren,"不生育的,不孕的,貧瘠的,沒有結果的,無益的,單調的,無聊的,空洞的,荒地"
barter,"物品交換,實物交易,物品交換,交換"
basics,"名詞,基礎,基本原理,或原則"
baying,狂熱叫嚷的
bazaar,"名詞,中東的,市場,商店街,義賣"
beacon,"燈塔,信號浮標,燈標,標誌,警告"
beauty,"美好,美人,完美,突出的范例"
become,"變成,變得,適合"
bedeck,"記床,甲板床和甲板人類的的時間是在床上度過的,你們可能是,不過,為了背單詞要減到,痛苦,所以床需要裝飾,尤其是入洞房的床既要溫馨,又要舒適甲板也需要裝飾,你們看號的甲板簡直是奢侈,華麗的典范,本身就有裝飾的意思,過分華麗地,裝飾,點綴,例,為了結婚儀式汽車都用鮮花裝飾起來,裝飾,修飾,使美麗"
bedlam,"記我的記法有一點黃,難登小雅之書如有文明記法,類似瘋人院的,混亂,騷亂,瘋人院,例,亂七八糟,類,混亂特點是喧囂的鬧市特點是活躍的,反,平靜,混亂,騷亂情景,古語瘋人院"
before,"副詞,較早,以前,曾經,在前,向前,介系詞,在,之前,連接詞,在,以前,與其,寧可,否則,要不然"
beggar,"動詞,使貧窮,名詞,乞丐"
begins,開始
behalf,"代表,為某人的利益"
behave,"舉止,行為,表現,使表現好"
behind,"在後面,落後在,後面,落後於"
belief,"相信,確信,信任,信念,認為"
benign,"病,良性的,氣候,良好的,仁慈的,和藹的"
berate,"激烈,冗長地罵"
bereft,"被剝奪的,喪失的,失去親人的"
bestow,"做為禮物或榮譽,給予,贈送例,向客人贈送了幾件禮品參,裝載,贈送東西讓你裝載回去,圍困,圍攻,包圍"
better,"較好的,更好的,康復的,更好地,更優地,更出色地更好的人或物"
beyond,"副詞,在更遠處,介系詞,越出,晚於,在,那一邊"
biased,"偏袒一方的,有偏見的,報紙對會議的報導明顯偏袒一方"
bicker,"鬥嘴,潺潺而流,閃動口角,流水聲"
biting,"尖銳刺人的,辛辣的,刺痛的,嘲諷的"
bitter,"激烈的,苦澀的,辛酸的,厲害的,悲痛的辛酸,苦味,苦酒"
blanch,"漂白,使變白,遮斷陽光,發白"
blazon,"記讀不累,上在裝飾上不累的作紋章,紋章,用專業術語描述,細致準確地繪製,用紋章裝飾或布置,精細的裝飾品,精確細致的描繪,描述,布置,例,星星的紋章裝點了那面牆,類,紋章用來裝飾支柱用來支撐,押頭韻不能刪除畫紋章不能拭除,廣布,宣布,夸示,裝飾,紋章"
bleach,"動詞,漂白,曬得褪色,使脫色,名詞,漂白,漂白劑"
blends,NotFoundAnyMeanings
blotch,"記多,吃吃的東西多,容易弄的一身大油點斑點,皮膚上的,紅斑點,植物的,黑斑,白斑,墨水等的,大斑點,參,弄壞,做事拙劣,大斑點,弄臟"
bodily,"形容詞,肉體的,身體的,有形的,副詞,親身地,以肉體形式,整體地"
boggle,"記讀報告你們小時候在遲到的時候,是不是得喊報告才能進教室,我想你們當時的心情就應該是猶豫,畏縮不前,因害怕或懷疑而,猶豫,不敢想,畏縮不前,例,永遠不要遇難而退,區,游泳鏡,讀鉤鉤游泳鏡不僅能保護眼鏡,還能在水下,欣賞,美景,所以眼睛會帶鉤鉤,猶豫,不知是否應"
boiled,"水煮的,煮雞蛋煙肉,煮得很老嫩的雞蛋"
bonnet,"無邊女帽,童帽,煙囪帽,閥帽"
border,"邊框邊緣,邊境,花壇,在,上鑲邊,接近,接界,近似"
boring,"煩人的,無聊的,無趣的"
botany,"記讀抱,見到什么植物都抱肯定是學植物學的,植物學,根草料,植物一植物學,參,植物學的,植物學"
bother,"煩擾,迷惑,煩惱,操心麻煩,糾紛,討厭的人"
bottom,"底部,底部的,裝底,查明真相,測量深淺,到達底部,建立基礎"
boxing,"拳击,装箱,围模,做箱的材料,将,装入盒中的形式"
branch,"分支,出枝,分割,用枝葉裝飾分支樹枝,支店,支流,分部,部門"
brassy,"記臉象,黃銅,一樣厚厚顏無恥的,黃銅的,厚顏無恥的,反,膽怯的,缺乏自信的,謙虛的,偷偷摸摸的,無自信的,象黃銅的,厚臉皮的,銅頭高爾夫球棍"
breach,"裂口,違背,破壞,違反,突破,破裂,攻破,突破,跳出水面"
breaks,地形突變
bright,"明亮的,聰明的,鮮明的,歡快的,明亮地,歡快地"
broach,"提出,一個主題供討論或辯論,開瓶,鑽洞例,開桶啤酒,這是提出那個問題的好機會參,缺口,賄賂,賄賂,向,行賄"
broken,"壞掉的,打破的,斷掉的,的過去分詞"
broker,"動詞,做掮客,名詞,經紀人,掮客"
bruise,"動詞,使受瘀傷,碰傷,水果,挫傷,感情,名詞,青腫,水果等,碰傷,挫傷"
brutal,"殘忍的,野蠻的,不講理的"
bubble,"泡沫,冒泡,沸騰,使冒泡,滔滔不絕地說"
bucket,"桶,一桶的量,桶壯物鏟斗"
budget,"預算,編預算,編入預算,安排,廉價的"
buffer,"動詞,緩衝,減少衝擊,名詞,緩衝,減震器"
bumble,"記讀踩在個球上走踉蹌笨拙地走,跌倒,結巴,結結巴巴地說,踉蹌笨拙地走,弄糟笨拙地做,例,老太太結結巴巴地說個不停,區,謙虛的,大黃蜂,拙劣地做,弄糟,大錯誤"
bungle,"粗製濫造,拙劣的工作,拙劣的工作,做事拙劣或低效率,例,我把事情搞糟了參,笨手笨腳的人,叢林,讀長高,糾纏,讀探戈兩個人糾纏在一起"
burden,"負擔,重載,擔子,責任,裝貨于,麻煩,使負擔"
burial,"名詞,埋葬,葬禮,墓地"
bursts,"爆炸,破裂"
bustle,"喧鬧,裙撐,奔忙,喧鬧,使活躍,催促"
bygone,"記過去的過時的,過去的,過去的事,例,過去的事就讓它過去吧,過去的事,過去的"
cachet,"正式認可蓋印,封印,特徵,紀念郵戳,藥膠囊"
called,"叫,的过去式和过去分词,通电话,认为,估计"
callow,"年輕而無經驗的,鳥,未生羽毛的"
calmed,平靜
canard,"故意誤導的,謠言,誤傳例,若干關于她的留言正在流傳著源原來是象聲詞,鴨子的叫聲,后來指一種半價出售鴨子的方式,實際上是一種欺騙手段,最后演化成謠言的意思"
canary,"記和,強詞奪理,欺騙,一起記拼吃,吃金絲雀一種魔術欺騙,金絲雀,一種人喂養的籠鳥,女歌星,例,淡黃色,源原產于加那利,群島,顏色從淺綠到黃色,動金絲雀,淡黃色"
cancel,"取消,撤消,蓋銷,郵票,取消,刪去,抵銷,蓋銷,相互抵銷"
candid,"坦白的,真誠的,衍,例,解,也是,等的字源同義字"
candor,"尤指對棘手或難堪話題的坦白,直率,坦誠,我們確實不知道該如何應付,她以令人吃驚的坦率說道"
cannot,"助動詞,不能"
canopy,"寶座或床等上面的,華蓋,罩篷,飛行器上的,座艙罩任何懸於上空的覆蓋物"
canvas,"帆布,風帆,油畫布,油畫,兜攬,遊說"
canyon,"記,都是峽谷,不用區別,峽谷,中間有流水,例,科羅拉多大峽谷,類,水溝對峽谷小洞穴對巨洞,美峽谷,溪谷"
carafe,"卡拉卡夫瓶,用于煮咖啡,音譯詞,玻璃瓶,用于盛酒,玻璃水瓶"
careen,"船,傾斜,為了清洗甲板,使船傾斜,急馳,例,他急沖過外國領地,源作為動詞時具有快速的含義因為汽車只有在高速行駛時才會突然地側傾或偏斜,所以引申為傾斜的意思,車,梳頭一邊開車,一邊梳頭,想不開斜了都困難,參,職業,傾斜,傾,為修理或清潔而,使傾側,船的傾側"
caress,"動詞,愛撫,撫摸,寵愛,名詞,愛撫,撫摸,寵愛"
caring,"體貼的,樂於助人的"
carnal,"肉體的,肉慾的,性慾的,色慾的,淫蕩的"
casual,"偶然的,碰巧的,臨時的,不定期的,漫不經心的,隨便的,非正式的"
cattle,"名詞,牛,牲口,家畜"
caucus,"記讀口渴死這種會議是秘密的,而且時間長,所以口渴不能出去喝水,終于口渴而死,政黨高層秘密會議,選舉換屆代表或決定政策和領導權的會議,區,仙人掌,讀開墾特色,政黨的,領導人秘密會議,核心小組會議,舉行或參加政黨領導層秘密的預備會議"
causal,"原因的,因果關系的,表示原因或理由的,表示原因的詞,如連詞"
caused,"原因,理由,根據,起因,動機,導致,引起,使發生"
causer,NotFoundAnyMeanings
causes,導致
caveat,"記,洞,吃,做錯事,三餐罰你在,洞,內,吃,飯,作為,警告告誡,洞,在,洞,捅,在,你身上一刀,警告告誡,你,看你以後還敢不敢裝老大警告告誡,警告,告誡,類,序曲導言是介紹性的告誡是警告的,律中止訴訟手續的申請,警告,告誡"
cavern,"記,洞,大洞穴,尤指地下洞穴,參,身體上,牙齒等的洞,腔,類,洞穴探險者喜歡進入洞穴潛水者喜歡進入海洋,小水渠對大峽谷小洞對大洞穴,巨洞,洞窟,深處,放于山洞中,挖空"
cavity,"名詞,洞,身體的,腔,牙的,蛀洞"
cavort,"以活潑的姿態,騰躍,類,搖擺是不穩定的騰躍是輕快的,反,跋涉,吃力走,騰躍"
cellar,"地窖,地下室,酒窖,藏酒量"
cement,"水泥,接合劑,接合,用水泥塗,粘牢"
censor,"審查,把會引起反對的內容給查禁或刪掉"
census,"人口統計,人口普查,統計數字"
cereal,"穀類食品,早餐,穀類的"
chance,"機會,可能性,或然性,偶然性,運氣,碰巧,偶然發生"
change,"改變,變化,零錢,找頭,改變,變化,更換,調換,兌換,改變,變化,更換"
chapel,"記吃,猩猩吃猩猩是不能在教堂裡的,但是小教堂缺乏管束,可以偷著吃猩猩,吃,讀吃蘋果,道理同上,小教堂,例,我每天早晨去做禮拜,小禮拜堂,禮拜"
charge,"指控,費用,沖鋒,電荷,炸藥,主管,被託管人,囑咐,控訴,加罪於,使充滿"
chaste,"貞潔的,思想,言論,尤其是性的節操,有道德的,朴素的"
cheeks,臉頰
chisel,"動詞,鑿,雕,欺騙,騙取,名詞,鑿子"
choice,"選擇,抉擇,選擇機會,入選者,精華,供選擇的種類"
chorus,"合唱隊,齊聲,齊聲說道,合唱"
church,"教堂,禮拜,教會,使人接受宗教儀式,教堂的"
cinder,"記讀辛迪,克勞馥,國際名模,網上有她很多不堪入目的寫真,所以她就是一個愛喝蘋果汁,的渣滓煤渣,煤渣,部分燃燒的煤,未形成灰燼且不能繼續燃燒,金屬煉爐的爐渣,煤渣,灰燼"
cipher,"密碼,暗號,數學符號零,無影響力的人,例,我猜不出她的動機,參,破譯,譯成密碼,類,密碼的特點是秘密的大綱的特點是簡潔的"
claims,根據權利而提出的要求
clause,"名詞,文件的,條款,子句"
cleave,"記,離開,使一部分離開另一部分劈開,用鋒利的工具,劈開,沿天然紋理,分裂,例,這種木材容易劈,參,切肉刀,劈,劈開,裂開,粘著,忠于,堅持"
clever,"好用的,巧妙的,機靈的,聰穎的"
cliche,"陳腔濫調,鉛版,陳腐的"
cliché,"陳腔濫調,老生常談,老套的話,我結婚那天我知道這是老生常談是我一生中最幸福的一天"
climax,"高潮,極點,層進法,使,達到頂點,使,達到高潮"
clinch,"動詞,敲彎,釘頭,使釘牢,解決,揪扭,擁抱,名詞,鉗子,敲彎釘頭,釘牢,揪扭,擁抱"
closed,"形容詞,關閉的,自給自足的,不公開的"
closet,"壁櫥,儲藏室,廁所,關起門來的,關入私室密談"
clumsy,"笨拙的,不雅觀的,粗陋的"
coarse,"粗糙的,下等的,粗俗的粗略的"
cocoon,"記三個破了兩個,繭,纖維材料的保護殼,由蛾或其他昆虫的幼虫做成,作為其蛹階段的覆蓋物,例,冬天多數虫子作繭,繭"
coeval,"同時代的,同時代的人"
coffer,"記在保險櫃裡存咖啡,保險柜,金庫,天花板的裝飾鑲板,參,棺材,人放在裡面,所以后邊是,嘲笑,保險箱"
collar,"衣領,頸間,控制,扭住衣領,抓取"
colony,"殖民地,僑民,聚居的,一群同業,一批同行,生物,群體"
colors,顏色
combat,"爭鬥,戰鬥,奮鬥,爭鬥,與,戰鬥,反對"
comedy,"喜劇片,喜劇表演"
comely,"記來見到漂亮姑娘都希望她能過來,美麗動人的,有吸引力的,例,她是一個動人的女人,清秀的,標致的"
coming,"來臨,即將到來的,下一個的,前途有望的"
commit,"把,交托給,提交,犯,幹,使承擔義務,使作出保証"
common,"公共的,共同的,普通的,一般的平民,公地,眾議院,下院"
comply,"順從,遵守,遵守,服從"
concur,"意見相同,一致,記法,共同,跑,一起跑"
consul,"記,理事會,參議會,顧問班子,領事,由政府派居外國,代表政府的商業利益並幫助本國公民的官員,領事,古羅馬的,兩執政官之一,史,年至年間,法蘭西共和國的,三執政官之一"
convex,"凸出的,如球體的外表面,參,凹,使煩惱,惱怒,反,凹,凹痕,表面彎曲如球的外側,凸起的"
convey,"運送,運輸,傳達,轉達,傳播"
copies,"複製品,複數"
cordon,"記,繩索,有一條繩子在上邊阻止人的通過警戒線,警戒線,可以由人,軍事崗位或船只等組成,類,河堤防止河流溢出警戒線防止人流走出,哨兵線,警戒線,飾帶,用警戒線圍住"
corral,"記跑,所以動物都不許跑畜欄,糾正,所有糾正所有動物的行走路線,也就是說,這個馬向往哪裡走都會由畜欄把它的行走方向糾正過來,牛,馬等,畜欄,參,珊瑚,類,在蓄欄裡養馬在籠子裡養雞,畜欄,關進畜欄"
cosmic,"宇宙的,宇宙論的,有秩序的"
cosmos,"宇宙,與混沌區別的,有秩序的,協調的,整體的世界,根宇宙,在宇宙裡既沒有空氣,溫差又大,所以我養的也死了,也死了,宇宙"
cosset,"記讀烤死他如果你溺愛某物,最大的特征就是抱著它,用你的體溫溫暖它,沒想到把它給烤死了,愛撫,溺愛,寵物,尤指小羊,反,輕微的,考慮欠周密的,未寵壞的,被寵壞的,親手飼養的寵物,寵兒,寵愛,珍愛,溺愛"
cougar,"記讀哭歌,當你一邊唱歌,一邊游覽西半球山區美麗的風景時,突然發現了一只,這時你就只能哭著唱歌了,讀哥美洲獅,美洲獅,一種黃褐色無斑紋的勇猛的野生貓科動物,動美洲獅,尤指"
course,"課程,路線,過程,一道菜,道路,追,使,跑"
covert,"隱蔽的,偷偷摸摸的,律在丈夫保護下的,掩蔽處,隱藏處"
coward,"懦弱的人,膽小的人"
crafty,"狡詐的,詭計多端的,善于騙人的"
cranky,"任性的,暴躁的,航海搖蕩不穩的,怪僻的"
crater,"火山口,噴火口,彈坑"
cravat,"記請大家把中間的看成脖領子,再聯想到領帶,領帶,領結,圍巾,源在法國軍中服役的克羅地亞,僱佣軍所佩帶的領帶,領結,領巾,圍巾,三角繃帶"
crayon,"記,峽谷,用畫,光線,上想象一下紙上發出七色光的感覺彩筆,彩色筆,或其繪畫,有色粉筆,蠟筆,粉筆畫"
crease,"記,創造,引起,哭,很輕松就哭了,就是老哭,臉上能沒有皺紋嗎,衣服,紙等的,摺痕,皺痕,臉上的,皺紋,參,油脂,類,折疊產生折痕打洞產生洞,折縫,折痕,折,弄皺"
create,"創造,創作,產生,製造,造成,引起"
credit,"信任,信譽,信用,信貸,賒欠榮譽,光榮,稱贊,給予榮譽"
crimes,"罪,罪行"
cringe,"畏縮,奉承,畏縮,抖縮,阿諛"
