imitate,"模仿,仿效,摹擬,學樣,仿製,仿造,偽造"
immerse,"浸入在液體中完全浸沒,沉浸於完全或深深地從事某事"
immoral,"形容詞,不道德的,傷風敗俗的,邪惡的"
immured,監禁
impeach,"控告,告發,彈劾,指控官員在職期間有不正當行為,懷疑,的合法性參,彈劾,控告,懷疑"
impinge,"撞擊,緊密接觸,侵犯,撞擊"
impious,"無信仰的,不敬神的,不虔誠的,不孝的"
implant,"深植,灌輸,嵌入移植物,植入管"
implied,"形,暗指的,含蓄的,入內折有,的,形容詞裡面有東西折起來"
implode,"內爆,在內部猛烈地崩塌,用來拆除建築物,參,內爆,類收縮對急劇收縮下降對急劇下降向內破裂使倒塌切開使分開反,快速的向外運動"
implore,"記,進入,哭,悲哀,進入悲哀狀態,哀求,哀求,懇求,乞求,參,表示悲痛,哀嘆,懇求,哀求"
impress,"印象,特徵,印記,壓痕,強征,使有印象,印,銘刻,傳遞,影響"
imprint,"記,進入,印刷,出版,蓋印,蓋印,在表面上加標志或圖案,使銘記于心,給,留下深刻印象,留下烙印"
improve,"使更好,改善,增進,利用,變得更好,增加"
impulse,"沖動,驅使,刺激,推動,沖力,脈沖,推動"
incites,NotFoundAnyMeanings
incline,"傾斜,斜坡,斜面,使傾向於,使傾斜,傾向,傾斜,愛好,易於"
include,"包住,關住,包括,包含"
incubus,"惡夢,夢魘般的精神壓力,負擔"
indices,"的複數,例,索引,指數,編入索引中,的復數"
induces,"引起,誘發"
indulge,"動詞,沈迷於,滿足,慾望等,縱容"
inertia,"同,缺乏活力,惰性,官僚主義的惰性扼殺了這個組織"
inferno,"記,推斷,推斷的結果是,因為前面是大火,縱是有一萬個仙女也不要進去,必死無疑,令我非常敬佩的,的消防隊員和警察們就是了,結果大多沒有生還,熊熊大火,源于,下等的,下級的,劣等的,地獄,熊熊大火,地獄,一種邊緣燃燒著大火的地方,人類在那裡蒙受痛苦或死亡,參,陰間的,惡魔的,類,陰間,地獄"
inflame,"記,火焰,熱情,激情,發炎的,紅腫的,激起,強烈的感情,如憤怒,使,組織或器官,發炎,點燃,參,易燃的,易怒的,反,緩和,鎮定,征服,燃燒"
ingénue,天真無邪的少女
inhabit,"動詞,居住於,棲息於"
inherit,"繼承,經遺傳而得,接受遺產"
initial,"形容詞,開始的,最初的,動詞,簽姓名的首字母於,草簽,名詞,字的,起首字母"
injured,"受傷的,受損害的,損傷感情的,損害,的過去式,傷害名譽,自尊等,尤指在事故中傷害,使受傷"
inkling,"記,墨水,小小墨水,如果在你的本子上總能發現小墨水,就會暗示你是一個粗心大意的人,輕微地暗示,略知,模糊概念,淺顯的理解,模糊的印象,類,暗示是小指示小錯是小錯誤,略知對知識小量對量,暗示,略微的提示,略知,模糊概念"
inquest,"審訊,訊問,驗屍"
inquire,"詢問,調查,問,打聽,調查"
inquiry,"詢問,探問,質詢,調查"
insider,"記,裡面,人,裡面的人,知情人,權威人士,組織,團體等,內部的會員,了解內幕者,知情人,內部的人,會員,知道內情的人,權威人士"
insight,"洞察力,深刻的理解"
inspire,"使感動,激發,啟示,吸入,鼓舞,產生,使生靈感,吸入,賦予靈感"
install,"安裝,安置,使就職命令裝入結束且駐留軟體"
instate,"記,進入,狀態,任命,就職,任命,就職,反,剝奪,取代,驅逐,任命"
instill,"逐漸灌輸,徐徐地教導"
insulin,"胰島素,一種激素,作用于葡萄糖向降低血糖的糖原轉化的過程,類,胰臟分泌胰島素肝臟分泌膽汁,胰島素"
insults,侮辱
intense,"非常的,強烈的,緊張的,熱情的"
interim,"中間的,暫時的,臨時的,間歇的中間時期,過渡時期,暫定"
inveigh,"激烈抗議,表示強烈不滿"
inverse,"記,反,轉,反轉,相反的,在次序,本質或作用方面,相反的,上下顛倒的,參,使顛倒,使轉化,倒轉的,反轉的,反面,倒轉"
irksome,"煩人的,使人生氣的,枯燥乏味的類討厭的人是討厭的專家是精通的"
isolate,"使隔離,使孤立,使絕緣隔離種群"
isotope,同位素兩個或更多具有相同原子序數却具有不同的質量數的原子中的一個
isthmus,"記讀你死我死,不是你死就是我死,因為地峽太窄了,就像千軍萬馬過獨木橋,地峽,連接兩大塊陸地的狹長地區,類,地峽是狹長地區海峽是狹窄水道,地理地峽,峽部"
jitters,"緊張,不安"
jocular,"詼諧的,記,笑話,開玩笑,滑稽的,詼諧的,反,嚴肅認真的"
joining,NotFoundAnyMeanings
jointly,"共同地,聯合地,連帶地"
jollity,"快樂,歡樂"
journey,"旅行,旅程,路程,歷程,旅行,遊歷"
jutting,"突出,伸出"
keeping,"諧調,一致,保管,飼養"
killing,"形容詞,致命的,難以忍受的,名詞,謀殺,獵獲物"
killjoy,"掃興的人,煞風景的事"
kindred,"家族,相似,親屬關系,用作復數,親戚,族人,同族的,同類的,血緣的,類似的"
kinetic,"記,網的左邊是,網的右邊是,兩個人打網球,運動的,運動的,根,動,參,運動學,運,動的,動力,學,的"
labored,"說話,做事等,吃力的反,口齒伶俐的,油腔滑調的"
lacking,"缺乏的,不足的"
lampoon,"諷刺文章,諷刺類頌詞用來贊揚諷刺文章用來諷刺五行打油詩是一種諷刺詩諷刺文章是一種諷刺作品勤奮是一種努力反,歡樂贊美歌"
languid,"沒精打采的,參,衰弱無力,怠惰的,類,散漫的缺乏計劃疲倦的缺乏精力,無精打采的不會激起傲慢的不會服從,反,活潑的"
languor,"无精打采,倦怠,柔情,惹人爱怜的神色"
larceny,"從人身上,竊盜"
largess,"慷慨的贈與,施捨,賞賜"
lasting,"持久的,永久的,永恆的,耐久的,厚實斜紋織物,作鞋幫等用"
latency,"記讀,死晚一些才會死去,因為有潛伏期,性潛伏期,歲或,歲至青春期,肌肉潛伏期,介于刺激與反應之間的時間,參,潛在的,隱藏的,類,反應和反應潛伏期疾病和疾病潛伏期,反,顯然的,明白的,潛伏,潛在,潛伏物,性潛伏期歲或歲至青春期,生理肌肉等的反應時間介于刺激與反應之間的時間"
lateral,"側部,支線,邊音,側面的,旁邊的"
lattice,"記以,結尾,原指凍冰塊的冰盒,后來指各種的大格子架,格子架,格子"
leaders,領導者
leading,"領導的,指導的,第一位的,最主要的,扮演主角的領導,率領,領先,引導"
leakage,"滲漏,漏出,參,不會漏的,類,潤滑防止磨損密封防止泄露,漏,泄漏,滲漏"
leaning,"名,詞,傾斜,傾向,嗜好,複數為"
leaping,跳躍
learned,"形容詞,有學問的,博學的,精通的"
leaving,留下
lectern,"記,讀,讀經書的地方,演講台,教堂中的誦經台,演講台,教堂中的,誦經台"
legally,"法律上,合法地"
lenient,寬大仁慈的類嚴格的人不會寬大業余學習者不會奉獻
liaison,"記,捆,一捆在一起一聯系,聯絡,一個組織中的不同單位之間相互聯系的手段或方法,聯絡,語音,連音"
liberal,"自由主義者,開明的人,慷慨的,不拘泥的,寬大的,自由主義的"
liberty,"自由,自主權,冒昧,失禮,特權,特許權"
license,"動詞,許可,准許,發許可證給,名詞,許可,特許"
licting,NotFoundAnyMeanings
lighten,"加亮,照亮,點亮,減輕,使輕松,閃出,發亮,打閃,變輕"
lightly,"輕輕地,容易地,不費力地"
limited,"有限的,狹窄的,缺乏創見的,高級快車"
lineage,"血統,世系,她為自己擁有古老的皇室血統倍感自豪"
lionize,"把,奉為名人,游覽,名勝,游覽名勝"
liquefy,"記源于,液體,通過加熱熔化固體或通過冷卻壓縮氣體,液化,參,酒,溶液,清算,清算,使,溶解,使,液化"
lissome,"柔軟的,敏捷的,輕盈的"
literal,"逐字的,字面上的,文字的,字母的印刷錯誤"
logical,"形容詞,合邏輯的,合理的"
longing,"記,長的,渴望,強烈的,揮之不去的,無法實現的,渴望,類,狂喜表達一種滿足懇求表達一種渴望,渴望"
looking,"看起來,像貌"
lottery,"名詞,獎券,彩票,抽籤,運氣"
loutish,"記讀老踢屎,沒事兒老是踢屎,粗魯的,鄉下人具有的,粗魯的,參,笨人,愚弄,類,放蕩的不會有紀律粗野的不會優雅,反,上流社會的,粗野的,無禮的"
lowered,降低
loyalty,"忠誠,忠實,忠心"
lull--0,"暫停,間歇,稍息,麻痺,使平靜,哄騙,使安靜,變平靜"
lullaby,"動詞,唱搖籃曲使入睡,名詞,催眠曲,搖籃曲"
lunatic,"瘋人,癲狂者,愚蠢的人,瘋癲的,愚蠢的,喪心病狂的,精神錯亂的"
lyrical,"抒情的,抒情诗的,热情的,狂热的,抒情诗"
macabre,"記來自法語,原指,死神之舞,媽媽,出租車,熱媽媽在出租車裡面很熱,因為開不開車門,聯想好萊塢的大片,司機殺乘客的情景,令人聯想起死亡的,恐怖的,類,可怕的讓人顫抖可笑的讓人發笑,恐怖的,令人毛骨悚然的,以死亡為主題的"
magenta,"紫紅色的的,紫紅色的燃料"
magnate,"名,商業巨額,大的職務,名詞分量,來頭夠大的人商業巨額"
magnify,"放大,擴大,贊美,誇大,有放大能力"
main--0,"主要的,重要的,全力的主群組主要部分,幹線,體力,力量"
malaise,"不适,不舒服,莫名的不安,萎靡不振,潜在的不满意识"
malaria,疾病字尾瘧疾
mammoth,"古生猛,毛象,龐然大物,長毛象似的,巨大的"
managed,"使用,的过去式和过去分词,完成困难的事,经营,明智地使用金钱,时间,信息等"
manners,"名詞,禮貌,規矩,風俗,習慣,舉止,態度,的複數"
mansion,"名詞,大廈,大樓"
manumit,解放奴隸制或奴役
marital,"丈夫的,婚姻的,夫婦間的"
marshal,"陸空軍高級將官,典禮官,職行官,元帥,整頓,配置,匯集,排列,集合"
martial,"形容詞,戰爭的,軍事的,尚武的"
massive,"大而重的,大塊的可觀的,巨大的,大量的"
mastery,"名詞,支配,統治,精通,掌握"
matters,事項
maudlin,"感情脆弱的,容易傷感的類感情脆弱的有多愁善感書生氣的有學識感情脆弱的多愁善感的諂媚的尊敬的氣惱的苦惱的反,快活高興的"
maunder,"胡扯,遊蕩"
maximum,"最大值極點,最大量,極大,最高的,最大的,最大極限的"
meaning,"意義,含意,目的,意圖,意味深長的"
measure,"量,測量,打量,估量,衡量尺寸,大小,量度的單位,標準,量度器,措施"
meld--0,"使,混合,使,合併"
memento,"遗物,纪念品,用以回忆的东西"
menthol,薄荷腦
merited,"該得的,理所當然的"
message,"消息,通訊,訊息,教訓,預言,廣告詞,通知,帶資訊,這裏指電子郵件,也就是指一般用戶所寫或閱讀的信件"
microbe,"微生物,尤指致病的細菌"
militia,"名詞,民兵部隊,義勇軍"
minaret,叫拜樓伊斯蘭教寺院的尖塔
minimal,"最小的,極微的,最小限度的"
minimum,"形容詞,最小的,最少的,名詞,最小數,最低限度"
minutes,"會議記錄,變小,減少"
minutia,"細枝末節,非常小或瑣碎的細節,類細枝末節是小細節輕微反對是小反對反,重點,重要特征,冗長的解釋,重要方面"
miracle,"奇蹟,奇蹟般的人或物"
mire--0,"泥沼,泥濘,使陷於泥濘,使陷入困境,掉進泥坑"
misdeed,"惡行,罪行"
miserly,"吝嗇的,具有守財奴特性的貪婪吝嗇且一毛不拔的,類過分節儉是吝嗇的過分自信是自大的"
mislead,"誤導,通過故意欺騙把,引入岐途,類有害的造成傷害不坦率的造成誤導貶低的話貶低化名誤導"
missile,"發射物,導彈,飛彈,火箭,可發射的"
missive,"公文,書信,送出的"
mistake,"錯誤,誤會,犯錯,誤認,誤解,弄錯"
mite--0,"微小的東西,口小孩,力所能及的微小貢獻"
mixture,"混合,混合物,混合劑"
mocking,諷刺的
modesty,"名詞,謙遜,虛心"
modicum,"少量,一點點"
molding,"鑄造,成型,鑄造物,凹凸形"
monarch,"君主,帝王,單個,統治"
mongrel,"貶雜種,指人,雜種狗,混血兒,雜種的,混血兒的"
monocle,單片眼鏡
monsoon,"季節風,吹季節風的季節,雨季"
montage,"蒙太奇,拼集畫,由許多畫面或圖樣並列或疊化而成的一個圖畫作品,類蒙太奇由影象組成集成曲由歌曲組成鋸齒形由轉彎組成"
morally,"道德,上,的,的衍生的副詞"
motives,NotFoundAnyMeanings
mottled,"有雜色的,有不同深淺或顏色的斑點,類有條紋的和條紋有斑點的和斑點反,同質的,團結一致的,漂白,使成雜色,平息"
movable,"可動的,可移動的,節日,每年日期不同的"
much--0,"多,許多,重要的事,很多的,很好的,多,甚,幾乎"
muffled,"聲音,聽不太清的,隱約的"
muffler,"圍巾,面紗,厚手套,消音器"
mundane,"平凡的,世俗的,記,用,星期一,的發音去記,星期日上教堂做禮禮拜提升心靈靈,星期一回歸,世俗,生活,單調"
musical,"音樂片,音樂舞臺劇,音樂的,聲音美妙的,喜愛音樂的"
mute--0,"啞巴,啞音字母,律拒不答辯的被告,弱音器,啞的,無聲的,沉默的,減弱,的聲音,排泄"
mystery,"神秘,奧秘,秘密,玄妙,不可思議的事"
myth--0,"名詞,神話,虛構的人,或事物"
nations,"国家,的名词复数,民族,国民"
natural,"天生的白癡,自然的,自然界的,本能的,天然的,天生的,物質的,正常的"
naughty,"頑皮的,沒規矩的,不適當的,下流的"
needing,需要
needles,不必要的
neglect,"忽視,疏忽,漏做忽視,疏忽,漏做"
neither,"形容詞,兩者都不,副詞,也不,連接詞,也不,代名詞,兩者都不"
nervous,"神經的,緊張不安的,神經過敏的"
network,"網絡,網狀物,廣播網,電視網,由很多站點組成的,可以互通資訊的組織結構"
neutron,中子核子
nirvana,"徹底放鬆的狀態,天堂,極樂世界"
nitpick,"記,小,挑一挑小錯誤一挑剔,吹毛求疵,擔心無關緊要的細節或在這些地方尋找錯誤,類,吹毛求疵是過分批評無端指責是過分反對,過分流暢為油腔滑調過分精細為吹毛求疵,吹毛求疵的人挑剔傳教士傳教吹毛求疵"
noisily,吵鬧地
nonplus,"驚訝,困惑到說不出話來,衍,例,記,驚訝,困惑到,無,以復加,的地步"
notable,"著名人士,值得注意之事物,值得注意的,顯著的,善理家的"
notably,"副詞,尤其,特別,顯著地"
notched,"有凹口的,有鋸齒狀的"
nothing,"無,不關緊要之事,零,毫不,決不"
noticed,注意的過去式
nourish,"提供營養,給養,養育"
nucleus,"名詞,原子,核,細胞核,核心"
numbers,民數記
nurture,"撫育,給,營養物,教養,養育,營養物,總稱,環境因素"
obeying,服從
oblique,"斜的,傾斜的,間接的,不坦率的,無誠意的"
obloquy,"謾駡,誹謗,惡名,恥辱"
obscene,"形容詞,淫穢的,令人厭惡的,令人吃驚的"
obscure,"微暗的,難解的,含糊的,晦澀的,偏僻的,不著名的,使陰暗,隱藏,使含糊"
observe,"觀察,遵守,注意到,紀念,注意,評論"
obverse,"表面的,正面的,記,朝向,轉向,轉向同一個方向,即為,正面的,表面的"
obvious,"形容詞,明顯的,顯著的"
odor--0,"氣味,味道,臭味,香味,香水,跡象,痕跡"
odyssey,漫長而驚險的旅程
off-key,"不尋常的,不合適的"
offbeat,"不規則的,不平常的,反,慣例的,常規的"
offense,"冒犯,無禮,令人討厭的事物,違規,犯法行為"
offhand,"即席表演的,沒有事先思考而表演的,反,預想的,預謀的,養育,教育,教養,營養品,養育,給與營養物,教養"
ogle--0,"記讀哦,哥哥,放蕩的感覺,拋媚眼,送秋波,拋媚眼,失禮地,輕浮地或色迷迷地盯著看,媚眼,送秋波,眉目傳情,注視,拋媚眼,送秋波"
oneself,"自己,自身,親自,本人"
onetime,"從前的,一度的,過去的"
opacity,"不透明性,晦澀難懂,類,不透明光透不過不可滲透液體透不過,反,清楚,透明,半透明,不透明性"
opinion,"意見,看法,評價,專業方面的鑒定或勸告"
opposed,"反對的,敵對的,對抗的"
opposes,"反對,反抗,妨礙"
oppress,"動詞,壓迫,壓制"
optimum,"最優的,最佳的,優化的"
oratory,"演說術,雄辯,修辭,禱告所"
orchard,"果園,果園裡的全部果樹,美俚棒球場"
orderly,"有秩序的,整齊的,值班的傳令兵,勤務兵,依次地,順序地"
orotund,"記,說,嘴,圓的一嘴張圓一宏亮的,聲音,宏亮的,夸張的,響朗的,洪亮的,夸大的"
osmosis,"記,通過,膜,還是,是一滲透作用,滲透,潛移默化,一種漸進的無意識的同化或吸收的過程,記,通過,膜,還是,是一滲透作用,滲透,作用,滲透性"
osseous,NotFoundAnyMeanings
ostrich,"名詞,駝鳥,有駝鳥心理的人"
other's,其他的
outcast,"被逐出的,被遺棄的,無家可歸的被驅逐的人,流浪人,無賴"
outcome,"名詞,結果,結局"
outline,"大綱,輪廓,概要,描畫輪廓,描述要點大綱,分級,輪廓"
outrage,"暴行,侮辱,憤怒,淩辱,虐待,觸犯"
outward,"形容詞,向外的,往外去的,副詞,向外,出海,出港"
overdue,"付款,償還等,逾期未付的,超過支付期限的"
overlap,"與,部分重疊,與,部分相同,部分重疊"
overrun,"蔓延,佔領,侵害,蹂躪超過,範圍"
oversee,"動詞,監視,監督,俯瞰"
overuse,"使用過度過度使用,任意驅使"
oxidize,"記源于,氧,使氧化,使生鏽,使,氧化"
padding,"記讀拍,又拍又加,往枕頭裡面裝填料,襯墊,填料,類,填料防止損壞掩飾防止識別大堤防止洪水,填料"
pageant,"盛會,慶典,游行,虛飾,露天表演"
painted,"描畫的,著色的,刷上油漆的"
painter,"名詞,油漆匠,畫家"
palaver,"談判,交涉,洽商,嘮叨,拍馬屁,用花言巧語騙人,籠絡,哄騙"
palette,"記,蒼白的,小上邊有一小快白色的東西,調色板,調色板,帶有拇指孔的一種木板,藝術家在繪畫時能把持並且能在上面混合顏料,類,調色板上有各色顏料表演劇目中有各種戲劇,調色板,顏料"
panacea,"萬靈藥,例,解,從,萬靈丹,引申為,解決問題的絕妙方法"
panther,"黑豹,也是豹的總稱"
papyrus,"記源于,莎草紙,由蘆葦的莖或髓製成的書寫材料,參,紙莎草學,古代文稿研究學,植紙草,草制成之紙"
parable,"記,旁邊,把球放在你的旁邊,把你比喻成球,象豬一樣,比喻,寓言,比喻,區,拋物線,類,寓言故事是一種故事布道是一種演說,寓言,比喻"
parents,"名,詞,父母親,雙親,的複數"
parquet,"木條鑲花之地板,樓下正面後排池座,鋪木條鑲花地板"
partial,"偏袒的,不公平的,部分的,不完全的"
passage,"通道,通過,移居,航行,一段,通過,經過,航行,使,馬以斜橫步前進"
passing,"形容詞,經過的,越過的,及格的,名詞,經過,越過,通行及格,流逝"
passion,"熱愛,強烈的感情,熱情,耶穌的受難"
passive,"被動的,消極的被動消極的東西,被動語態,被動式"
patches,NotFoundAnyMeanings
pattern,"圖案,模範,榜樣,型,式樣,樣品,圖樣,摹制,仿造,以圖案裝飾"
paucity,"少數,缺乏,反,大量,過剩"
paunchy,"記讀胖吃,胖了還吃,大肚子的,大肚子的,反,苗條的,大肚子的"
payment,"付款,支付,償還,償還,報應"
peasant,"佃農,小規模的自耕農"
peeling,剝皮
peevish,"易怒的,乖戾的,記法音讀屁動不動就說屁的人"
penance,"懺悔,悔過,贖罪,苦修,使以苦行贖罪"
pennant,"記源于,懸掛物,的變體,船上用的用于航海信號的信號旗,細長三角旗,短繩"
perfect,"完成式,完美的,全然的,理想的,熟練的,正確的,完成式的,使完美,修改"
perfidy,"故意不忠,背叛類過度的缺乏節製不忠的缺乏忠誠反,忠誠,忠心"
perform,"履行,執行,完成,做,表演,演出,演出"
perjure,"記,表面,發誓,發假誓,作偽証,使做偽証,在宣誓后故意提供假証據,反,免職,宣誓作証,使發偽誓,使破壞誓言"
perjury,"偽証,假誓參,陪審團,類,誹謗是假斷言偽誓是假誓言偽証是假証詞反,真實的作証"
perplex,"使困惑,使復雜化,使為難"
persist,"堅持,固執,持續"
persons,人們
perturb,"打擾,使不安根,攪亂類打擾消除寧靜使安心消除懷疑魯莽的消除適當,詞性不符,無畏的不易被恐嚇冷靜的不易被打擾貪婪的不易被滿足冷靜的很難被打擾貪婪的很難被滿足"
perused,熟讀
pervade,"感覺,想法彌漫,散佈,瀰漫的,遍佈的"
petrify,"把,嚇呆,使驚呆,我想你把可憐的傑瑞米嚇呆了,你在這裡的時候他一句話也沒說"
petrous,NotFoundAnyMeanings
phalanx,"方陣,密集隊,指骨,趾骨"
phantom,"幻影,虛位,幽靈,錯覺的,幻影的,幽靈的"
phoenix,"記讀菲尼克斯,鳳凰城,菲尼克斯,鳳凰,長生鳥,這種鳥在沙漠中生活五百年后身焚,然后從焚灰中再生,鳳凰,長生鳥,完人,完美之物"
phrases,詞組
picture,"圖片,照片,影片,繪畫,拍攝,描寫,想象,圖畫"
piebald,"記,派,餡餅,光禿的意大利餡餅露出來了,斑駁的,黑白斑駁的,尤指花斑馬,記,派,餡餅,光禿的意大利餡餅露出來了,斑駁的,花斑的,花馬"
pigment,"颜料,色料,生色素,给,着色,呈现颜色"
pilgrim,"旅行者,朝聖者,香客,朝聖"
pillory,"頸手枷,有放置頭和手的洞,用來將罪犯的頸與手枷住作為示眾懲罰,示眾,嘲弄類頸手枷是為了嘲笑斷頭台是為了處死譴責是一種公開警告示眾是一種公開懲罰勸說使信服"
pioneer,"先鋒,拓荒者,開辟者,提倡,開辟,作先驅,最早的,開拓的,先驅的"
piously,"篤信神地,假虔誠地,做給人看地"
piquant,"辛辣美味的,刺激的,令人振奮的,類,芳香的氣味辛辣的味道,反,索然乏味的,平坦的,單調的,平淡的,臉色蒼白的"
pitcher,"名詞,大水罐,一壺的量,投手"
pitiful,"慈悲的,可憐的,同情的"
pivotal,"中樞的,極其重要的,關鍵的"
placing,"未經許可,出售"
plaster,"膠泥,石膏,灰泥,藥膏,貼膏藥於,粘貼,掩飾,安慰,安撫"
plastic,"形容詞,可塑的,塑性的,整形的,名詞,塑膠,塑膠製品,信用卡"
plateau,"又高又平的,高原,比較穩定的水平,時期或狀態參,站台,類平穩沒有變化間歇沒有活動反,斜坡"
plaudit,"記,鼓掌,他對他鼓掌,喝采,參,拍手喝彩,稱贊,喝彩,贊許的熱烈表達,反,不贊成,喝采"
playful,"好玩的,嬉戲的,十分有趣的,頑皮的"
pleased,"高興的,快樂的,喜歡的,滿意的"
plebian,NotFoundAnyMeanings
pliable,"易彎的,易受影響的,溫順的參,有責任的,有,傾向的,易發生變化的,以上詞都來自,化學實驗室中易變的藥物類可觸摸的可以觸摸到易變形的可以塑造"
plod--0,"記象聲詞重步的聲音,讀,高聲的,沉重的步伐走,沉重地,吃力地移動,埋頭苦干,反,掠過,雀躍,沉重的腳步,沉重地走,辛勤工作,沉重緩慢地走"
plodder,行走緩慢的人
ploy--0,"活動,玩樂,手法"
plumber,"水管瓦斯工人,水電工"
plummet,"鉛錘,鉛錘線,垂直落下"
plunder,"記,放,下面,放在自己屁股下面,搶劫,偷竊,戰爭期間用武力,搶劫,掠奪,偷竊,搶劫,搶劫,戰利品"
pointed,"形容詞,有尖頭的,尖銳的,中肯的"
pointer,"儀表上的指針,忠告,建議"
polemic,"激烈的爭辯,愛好辯論者,爭辯的根,戰爭類愛爭論的人是好爭論的愛辱罵的人是好漫罵的,挑起論戰的反,撫慰調和的"
politic,"精明的,有策略的,運用謹慎,權宜手段的,類,精明的人不會冒犯冷淡的人不會合作,反,不懂世故的,不明智的,多管閑事的"
pompous,"自大的,愛炫耀的,浮華的類,夸大言辭武斷話是夸大自負的攻擊性演說是批評的胡說是荒謬的夸張法是夸大的"
popular,"流行的,通俗的,有名望的,受歡迎的,民眾的,大眾的,人民的"
portion,"部分,一份,命運,嫁妝,將,分配,分配,給,嫁妝"
portray,"描繪,描寫,描寫,的肖像,逼真地描寫"
posture,"姿勢,態度,情形,形勢,作,的姿勢,作姿勢"
potable,"飲品,尤指有酒精飲料,適於飲用的"
pottery,"陶器,陶匠的作"
poverty,"貧窮,貧困,貧乏,缺少"
prairie,"廣闊而無樹木的,大草原類白化病缺乏色素大草原缺乏樹"
prattle,"小孩般说话,唠叨,闲聊,空谈,孩子气的话,无聊话,连续而无意义的声音"
precise,"精確的,精準的,恰好的"
